service,event,endpoint,method,user_id,ip,status_code,latency_ms,timestamp,user,session_id,commit_hash,filename,mime_type,email,query,duration_ms,level,label,message,reason,key,table,rows_count,action,file_count,time_window_min,exception_type,stack_trace,secret_name,detected_mime,attempt_count,path,locations,time_diff_sec
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:49:02,,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 14:44:25,,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:48:04,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:40:02,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:55:42,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:08:40,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:00:02,,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:00:02,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
app-server,uncaught_exception,,,,,,,2025-09-02 11:36:00,,,,,,,,,CRITICAL,anomaly,,,,,,,,,NullPointerException,com.app.OrderProcessor.processOrder:75,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:38:21,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 14:34:22,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:41:43,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 10:57:23,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:30:02,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:41:44,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:44:21,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:56:42,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:30:02,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,internal_server_error,/api/v1/checkout,,,,500.0,,2025-09-02 11:58:22,,,,,,,,,ERROR,anomaly,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 11:00:24,,,,,,,,,,normal,,,,,,,,,,,,,,,,
geo-monitor,suspicious_access,,,,,,,2025-09-02 10:40:09,jane.doe,,,,,,,,,anomaly,,,,,,,,,,,,,,,"['US','China']",45.0
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 15:24:43,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:23:43,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:23:03,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:43:40,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:40:01,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:06:25,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 11:48:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 15:31:00,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 12:46:21,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-frontend,unusual_navigation,,,,,,,2025-09-02 11:02:38,john.smith,,,,,,,,,anomaly,,unauthorized_access,,,,,,,,,,,,/admin/settings,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 15:04:05,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:45:00,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:52:44,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 15:13:04,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:54:43,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:09:25,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:52:02,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:04:25,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 14:13:25,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 10:56:22,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:50:40,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:57:41,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:52:43,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 15:21:05,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:32:04,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:43:40,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:24:22,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 15:18:40,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 13:15:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:18:03,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:11:21,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 15:07:24,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:44:01,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:58:23,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 15:05:20,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:01:44,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:13:41,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:36:01,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:35:25,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:09:25,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:32:02,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
geo-monitor,suspicious_access,,,,,,,2025-09-02 12:06:50,jane.doe,,,,,,,,,anomaly,,,,,,,,,,,,,,,"['US','China']",45.0
config-manager,secret_modified,,,,,,,2025-09-02 11:52:43,insider,,,,,,,,,anomaly,,,,,,,,,,,API_KEY_SECRET,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:41:03,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:36:01,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:08:03,,,,,,,,,,normal,,,,,,,,,,,,,,,,
geo-monitor,suspicious_access,,,,,,,2025-09-02 12:01:01,jane.doe,,,,,,,,,anomaly,,,,,,,,,,,,,,,"['US','China']",45.0
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:08:22,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 14:04:21,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 15:23:05,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:02:05,,,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:32:40,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,large_export,,,,,,,2025-09-02 10:30:15,,,,,,,,,,anomaly,,,,credit_cards,500000.0,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:07:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:31:23,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:28:05,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:07:01,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,download_spike,,,,198.51.100.40,,,2025-09-02 11:50:02,,,,,,,,,,anomaly,,,,,,,150.0,1.0,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:28:03,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:11:40,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:01:04,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 10:58:45,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 10:06:04,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 13:49:20,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-frontend,unusual_navigation,,,,,,,2025-09-02 10:56:09,john.smith,,,,,,,,,anomaly,,unauthorized_access,,,,,,,,,,,,/admin/settings,,
api-auth,password_reset_request,,,,,,,2025-09-02 13:18:21,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:20:23,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:30:45,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,rate_limit_violation,/api/v1/search,,,198.51.100.30,429.0,,2025-09-02 11:29:14,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:32:44,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 15:29:21,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:02:42,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 15:30:03,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_failure,,,,198.51.100.20,,,2025-09-02 12:17:42,attacker1,,,,,,,,,anomaly,,invalid_password,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 14:11:23,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:02:23,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_failure,,,,198.51.100.20,,,2025-09-02 12:10:56,attacker1,,,,,,,,,anomaly,,invalid_password,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 14:52:00,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:32:04,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 12:11:02,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 14:56:05,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 15:13:21,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:05:04,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:17:25,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:24:42,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,rate_limit_violation,/api/v1/search,,,198.51.100.30,429.0,,2025-09-02 11:26:03,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:39:42,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:46:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 14:20:03,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:25:23,,,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:38:04,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:19:02,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:20:23,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 13:21:23,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:29:41,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,database_failure,,,,,,,2025-09-02 11:47:40,,,,,,,,,WARN,anomaly,Database connection lost,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:46:02,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:44:04,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:46:23,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:45:41,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:03:40,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:12:01,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:05:05,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:05:04,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:14:04,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 10:55:40,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:18:45,,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:12:02,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 11:29:05,,,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:22:21,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:22:01,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:50:02,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 13:01:21,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 11:46:02,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:44:45,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 13:49:40,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,large_export,,,,,,,2025-09-02 11:25:15,,,,,,,,,,anomaly,,,,credit_cards,500000.0,,,,,,,,,,,
app-server,database_failure,,,,,,,2025-09-02 12:10:02,,,,,,,,,WARN,anomaly,Database connection lost,,,,,,,,,,,,,,,
app-server,internal_server_error,/api/v1/checkout,,,,500.0,,2025-09-02 12:03:24,,,,,,,,,ERROR,anomaly,,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 11:10:10,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:25:42,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:51:40,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:05:05,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:54:44,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 11:48:03,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 13:22:22,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,internal_server_error,/api/v1/checkout,,,,500.0,,2025-09-02 10:31:07,,,,,,,,,ERROR,anomaly,,,,,,,,,,,,,,,,
auth-server,login_failure,,,,198.51.100.20,,,2025-09-02 10:00:55,attacker1,,,,,,,,,anomaly,,invalid_password,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:14:05,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:59:44,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:33:03,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:53:44,,,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:07:21,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:58:45,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 15:12:04,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
app-server,uncaught_exception,,,,,,,2025-09-02 11:17:33,,,,,,,,,CRITICAL,anomaly,,,,,,,,,NullPointerException,com.app.OrderProcessor.processOrder:75,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:23:40,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 15:27:43,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 11:53:20,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:23:42,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 15:23:24,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:12:25,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:07:45,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 15:01:03,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:31:00,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:19:05,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:22:43,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
config-manager,secret_modified,,,,,,,2025-09-02 10:11:08,insider,,,,,,,,,anomaly,,,,,,,,,,,API_KEY_SECRET,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:34:43,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:52:05,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:28:22,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:24:41,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,database_failure,,,,,,,2025-09-02 11:53:37,,,,,,,,,WARN,anomaly,Database connection lost,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:51:00,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:25:02,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,download_spike,,,,198.51.100.40,,,2025-09-02 10:21:42,,,,,,,,,,anomaly,,,,,,,150.0,1.0,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:13:20,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:28:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:54:24,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:02:43,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 11:30:22,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:18:43,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 12:42:20,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,rate_limit_violation,/api/v1/search,,,198.51.100.30,429.0,,2025-09-02 11:56:56,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 13:06:23,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:39:04,,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:32:24,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
app-server,internal_server_error,/api/v1/checkout,,,,500.0,,2025-09-02 10:48:34,,,,,,,,,ERROR,anomaly,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:10:04,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
